date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:43:54	103468/103468	---M--	200	added ('OK')	image/svg+xml	etag:%221942c-5f3b11279cd9e%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-5-3.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-5-3.svg	(from https://html.vecurosoft.com/playrex/dark/about.html)
12:43:55	55212/55212	---M--	200	added ('OK')	image/svg+xml	etag:%22d7ac-5f3b1127ae6dd%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-5-4.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tournament-5-4.svg	(from https://html.vecurosoft.com/playrex/dark/about.html)
12:43:55	41212/41212	---M--	200	added ('OK')	image/svg+xml	etag:%22a0fc-5f3b11266b306%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-5.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-5.svg	(from https://html.vecurosoft.com/playrex/dark/team.html)
12:43:55	132554/132554	---M--	200	added ('OK')	image/svg+xml	etag:%22205ca-5f3b112673006%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-6.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/t-logo-2-6.svg	(from https://html.vecurosoft.com/playrex/dark/team.html)
12:43:55	53332/53332	---M--	200	added ('OK')	image/png	etag:%22d054-5f3b11254b1ad%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/logo-d-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/logo-d-1-1.png	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:56	963072/963072	---M--	200	added ('OK')	image/png	etag:%22eb200-5f3b111a79978%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/team-d-bg-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/team-d-bg-1-1.png	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:56	383527/383527	---M--	200	added ('OK')	image/jpeg	etag:%225da27-5f3b11268d5e5%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/team-d-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/team-d-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:56	63022/63022	---M--	200	added ('OK')	image/jpeg	etag:%22f62e-5f3b1125a010b%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-3-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-3-1.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:56	71731/71731	---M--	200	added ('OK')	image/jpeg	etag:%2211833-5f3b1125aeb6b%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-3-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-3-2.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:56	71396/71396	---M--	200	added ('OK')	image/jpeg	etag:%22116e4-5f3b1125b492b%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-3-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-3-3.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:57	80795/80795	---M--	200	added ('OK')	image/jpeg	etag:%2213b9b-5f3b1125c23ea%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-3-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-3-4.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:57	78941/78941	---M--	200	added ('OK')	image/jpeg	etag:%221345d-5f3b1125c720a%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-3-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-3-5.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:57	70546/70546	---M--	200	added ('OK')	image/jpeg	etag:%2211392-5f3b1125d4cca%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-3-6.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-3-6.jpg	(from https://html.vecurosoft.com/playrex/dark/team-details.html)
12:43:58	300727/300727	---M--	200	added ('OK')	image/jpeg	etag:%22496b7-5f3b111b81430%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/blog.html)
12:43:58	7197/7197	---M--	200	added ('OK')	image/png	etag:%221c1d-5f3b111ae5fd5%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/author-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/author-1-1.png	(from https://html.vecurosoft.com/playrex/dark/blog.html)
12:43:58	434278/434278	---M--	200	added ('OK')	image/jpeg	etag:%226a066-5f3b111ba94cf%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/blog.html)
12:43:58	182004/182004	---M--	200	added ('OK')	image/jpeg	etag:%222c6f4-5f3b111ba2770%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/blog.html)
12:43:59	154709/154709	---M--	200	added ('OK')	image/jpeg	etag:%2225c55-5f3b111bbae0f%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-s-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/blog.html)
12:43:59	439086/439086	---M--	200	added ('OK')	image/jpeg	etag:%226b32e-5f3b111b51692%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-d-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-d-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/blog-details.html)
12:43:59	326290/326290	---M--	200	added ('OK')	image/jpeg	etag:%224fa92-5f3b111b5a332%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-d-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-d-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/blog-details.html)
12:43:59	375555/375555	---M--	200	added ('OK')	image/jpeg	etag:%225bb03-5f3b111b7c611%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/blog-d-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/blog-d-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/blog-details.html)
12:43:59	23359/23359	---M--	200	added ('OK')	image/jpeg	etag:%225b3f-5f3b111bcc74e%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/comment-author-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/comment-author-1.jpg	(from https://html.vecurosoft.com/playrex/dark/blog-details.html)
12:44:00	21128/21128	---M--	200	added ('OK')	image/jpeg	etag:%225288-5f3b111bd926e%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/comment-author-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/comment-author-2.jpg	(from https://html.vecurosoft.com/playrex/dark/blog-details.html)
12:44:00	36619/36619	---M--	200	added ('OK')	image/jpeg	etag:%228f0b-5f3b111bdd0ee%22	https://html.vecurosoft.com/playrex/dark/assets/img/blog/comment-author-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/blog/comment-author-3.jpg	(from https://html.vecurosoft.com/playrex/dark/blog-details.html)
12:44:01	878273/878273	---M--	200	added ('OK')	image/png	etag:%22d66c1-5f3b111a0c37a%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/player-d-bg-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/player-d-bg-1-1.png	(from https://html.vecurosoft.com/playrex/dark/player-details.html)
12:44:01	338804/338804	---M--	200	added ('OK')	image/png	etag:%2252b74-5f3b1125e94e9%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-d-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-d-1-1.png	(from https://html.vecurosoft.com/playrex/dark/player-details.html)
12:44:01	55380/55380	---M--	200	added ('OK')	image/svg+xml	etag:%22d854-5f3b1125f9e89%22	https://html.vecurosoft.com/playrex/dark/assets/img/team/player-d-logo-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/team/player-d-logo-1.svg	(from https://html.vecurosoft.com/playrex/dark/player-details.html)
12:44:01	156976/156976	---M--	200	added ('OK')	image/jpeg	etag:%2226530-5f3b1123f7437%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-d-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-d-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/player-details.html)
12:44:02	186161/186161	---M--	200	added ('OK')	image/jpeg	etag:%222d731-5f3b1124000d6%22	https://html.vecurosoft.com/playrex/dark/assets/img/player/player-d-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/player/player-d-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/player-details.html)
12:44:02	961092/961092	---M--	200	added ('OK')	image/png	etag:%22eaa44-5f3b1118319c7%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/contact-p-bg-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/contact-p-bg-1-1.png	(from https://html.vecurosoft.com/playrex/dark/faq.html)
12:44:03	524822/524822	---M--	200	added ('OK')	image/jpeg	etag:%2280216-5f3b1115fa3b6%22	https://html.vecurosoft.com/playrex/dark/assets/img/about/faq-img-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/about/faq-img-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/faq.html)
12:44:03	510890/510890	---M--	200	added ('OK')	image/jpeg	etag:%227cbaa-5f3b1126e15a3%22	https://html.vecurosoft.com/playrex/dark/assets/img/tournament/tour-d-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/tournament/tour-d-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/tournament-details.html)
12:44:03	306863/306863	---M--	200	added ('OK')	image/jpeg	etag:%224aeaf-5f3b112188387%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-1.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-1.jpg	(from https://html.vecurosoft.com/playrex/dark/match-details.html)
12:44:03	1053511/1053511	---M--	200	added ('OK')	image/png	etag:%22101347-5f3b111942120%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/match-d-bg-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/match-d-bg-1-1.png	(from https://html.vecurosoft.com/playrex/dark/match-details.html)
12:44:03	432262/432262	---M--	200	added ('OK')	image/jpeg	etag:%2269886-5f3b112191fc7%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/match-details.html)
12:44:03	671929/671929	---M--	200	added ('OK')	image/jpeg	etag:%22a40b9-5f3b1121c2d06%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/match-details.html)
12:44:04	161200/161200	---M--	200	added ('OK')	image/jpeg	etag:%22275b0-5f3b1121b13c6%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/match-details.html)
12:44:04	144034/144034	---M--	200	added ('OK')	image/jpeg	etag:%22232a2-5f3b1121c8ac6%22	https://html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-5.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/match/match-d-1-5.jpg	(from https://html.vecurosoft.com/playrex/dark/match-details.html)
12:44:04	587/587	---M--	200	added ('OK')	image/svg+xml	etag:%2224b-5f3b111eaebbb%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/contact-1-1.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/contact-1-1.svg	(from https://html.vecurosoft.com/playrex/dark/contact.html)
12:44:04	1809/1809	---M--	200	added ('OK')	image/svg+xml	etag:%22711-5f3b111ebc67a%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/contact-1-2.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/contact-1-2.svg	(from https://html.vecurosoft.com/playrex/dark/contact.html)
12:44:05	1940/1940	---M--	200	added ('OK')	image/png	etag:%22794-5f3b111ebd61a%22	https://html.vecurosoft.com/playrex/dark/assets/img/icon/contact-1-3.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/icon/contact-1-3.png	(from https://html.vecurosoft.com/playrex/dark/contact.html)
12:44:05	64799/64799	---M--	200	added ('OK')	image/png	etag:%22fd1f-5f3b1124c06f1%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-6.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-6.png	(from https://html.vecurosoft.com/playrex/dark/shop.html)
12:44:05	73064/73064	---M--	200	added ('OK')	image/png	etag:%2211d68-5f3b1124ce1b1%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-7.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-7.png	(from https://html.vecurosoft.com/playrex/dark/shop.html)
12:44:06	38519/38519	---M--	200	added ('OK')	image/png	etag:%229677-5f3b1124d1091%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/p-3-8.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/p-3-8.png	(from https://html.vecurosoft.com/playrex/dark/shop.html)
12:44:06	1030701/1030701	---M--	200	added ('OK')	image/png	etag:%22fba2d-5f3b111a5c4b8%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/product-p-bg-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/product-p-bg-1-1.png	(from https://html.vecurosoft.com/playrex/dark/shop-details.html)
12:44:06	193890/193890	---M--	200	added ('OK')	image/png	etag:%222f562-5f3b1124ec610%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-1.png	(from https://html.vecurosoft.com/playrex/dark/shop-details.html)
12:44:06	117788/117788	---M--	200	added ('OK')	image/jpeg	etag:%221cc1c-5f3b1124ec610%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-2.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-2.jpg	(from https://html.vecurosoft.com/playrex/dark/shop-details.html)
12:44:07	91481/91481	---M--	200	added ('OK')	image/jpeg	etag:%2216559-5f3b112503d0f%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-3.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-3.jpg	(from https://html.vecurosoft.com/playrex/dark/shop-details.html)
12:44:07	107408/107408	---M--	200	added ('OK')	image/jpeg	etag:%221a390-5f3b112504caf%22	https://html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-4.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/product/product-d-1-4.jpg	(from https://html.vecurosoft.com/playrex/dark/shop-details.html)
12:44:07	196/196	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2018%20Apr%202025%2009:45:03%20GMT	https://html.vecurosoft.com/playrex/dark/shop-detailis.html	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/shop-detailis.html	(from https://html.vecurosoft.com/playrex/dark/cart.html)
12:44:07	5273/5273	---M--	200	added ('OK')	image/png	etag:%221499-5f3b111ceb907%22	https://html.vecurosoft.com/playrex/dark/assets/img/cart/cart-img-1-1.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/cart/cart-img-1-1.png	(from https://html.vecurosoft.com/playrex/dark/cart.html)
12:44:08	8303/8303	---M--	200	added ('OK')	image/png	etag:%22206f-5f3b111cfb306%22	https://html.vecurosoft.com/playrex/dark/assets/img/cart/cart-img-1-2.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/cart/cart-img-1-2.png	(from https://html.vecurosoft.com/playrex/dark/cart.html)
12:44:08	7895/7895	---M--	200	added ('OK')	image/png	etag:%221ed7-5f3b111d0ad06%22	https://html.vecurosoft.com/playrex/dark/assets/img/cart/cart-img-1-4.png	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/cart/cart-img-1-4.png	(from https://html.vecurosoft.com/playrex/dark/cart.html)
12:44:08	6426/6426	---M--	200	added ('OK')	image/jpeg	etag:%22191a-5f3b111ceb907%22	https://html.vecurosoft.com/playrex/dark/assets/img/cart/all.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/cart/all.jpg	(from https://html.vecurosoft.com/playrex/dark/checkout.html)
12:44:08	1269/1269	---M--	200	added ('OK')	image/jpeg	etag:%224f5-5f3b111d0ad06%22	https://html.vecurosoft.com/playrex/dark/assets/img/cart/paypal.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/cart/paypal.jpg	(from https://html.vecurosoft.com/playrex/dark/checkout.html)
12:44:09	377455/377455	---M--	200	added ('OK')	image/jpeg	etag:%225c26f-5f3b1116bc911%22	https://html.vecurosoft.com/playrex/dark/assets/img/bg/bg-error.jpg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/img/bg/bg-error.jpg	(from https://html.vecurosoft.com/playrex/dark/error.html)
12:44:09	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5f3b1110ec4b9%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:09	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5f3b1110ec4b9%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400d41d.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:10	76636/76636	---M--	200	added ('OK')	font/woff2	etag:%2212b5c-5f3b111122fb7%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.woff2	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:10	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2215ee0-5f3b11111d1f8%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.woff	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:10	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2220678-5f3b1111089d8%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.ttf	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:10	719417/719417	---M--	200	added ('OK')	image/svg+xml	etag:%22afa39-5f3b1111106d8%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-brands-400.svg	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:11	572078/572078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228baae-5f3b11115d936%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.eot	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:11	572078/572078	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228baae-5f3b11115d936%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.eot?	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900d41d.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:11	188560/188560	---M--	200	added ('OK')	font/woff2	etag:%222e090-5f3b111213371%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.woff2	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.woff2	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:11	268072/268072	---M--	200	added ('OK')	font/woff	etag:%2241728-5f3b11123e2f0%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.woff	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.woff	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:11	571780/571780	---M--	200	added ('OK')	font/ttf	etag:%228b984-5f3b1111af9b4%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.ttf	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.ttf	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:12	495342/495342	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2278eee-5f3b11123c3b0%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.eot	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:12	2606244/2606244	---M--	200	added ('OK')	image/svg+xml	etag:%2227c4a4-5f3b1111f9d32%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-duotone-900.svg	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:12	190440/190440	---M--	200	added ('OK')	font/woff2	etag:%222e7e8-5f3b1112d87ac%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.woff2	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.woff2	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:13	495342/495342	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2278eee-5f3b11123c3b0%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.eot?	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300d41d.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:13	252876/252876	---M--	200	added ('OK')	font/woff	etag:%223dbcc-5f3b1112ab8ed%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.woff	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.woff	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:13	495060/495060	---M--	200	added ('OK')	font/ttf	etag:%2278dd4-5f3b11128190e%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.ttf	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.ttf	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:13	455974/455974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f526-5f3b11130f2aa%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-regular-400.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:14	455974/455974	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226f526-5f3b11130f2aa%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-regular-400d41d.eot	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:14	2434859/2434859	---M--	200	added ('OK')	image/svg+xml	etag:%2225272b-5f3b11130b42a%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.svg	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-light-300.svg	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
12:44:14	174360/174360	---M--	200	added ('OK')	font/woff2	etag:%222a918-5f3b1113910c7%22	https://html.vecurosoft.com/playrex/dark/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Ersan/html.vecurosoft.com/playrex/dark/assets/fonts/fa-regular-400.woff2	(from https://html.vecurosoft.com/playrex/dark/assets/css/fontawesome.min.css)
